method,dataset,n_tasks,ledger_hash,unit,window_W,sigma,delta,T,m_T,m_T_passes,eps,regime,observed,eps0,eps0_analytic
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,6,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,7,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,8,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,9,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,10,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,11,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,12,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,13,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,14,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,15,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,16,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,17,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,18,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,19,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,20,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,21,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,22,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,23,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,24,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,25,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,26,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,27,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,28,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,29,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,30,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,31,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,32,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,33,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,34,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,35,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,36,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,37,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,38,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,39,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,40,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,41,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,42,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,43,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,44,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,45,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,46,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,47,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,48,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,49,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,50,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,51,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,58,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,65,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,74,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,84,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,95,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,107,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,121,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,138,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,156,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,176,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,199,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,226,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,256,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,289,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,328,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,371,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,420,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,475,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,538,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,609,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,689,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,780,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,883,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,1000,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,1,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,2,2.0,2.0,7.132208264742946,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,3,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,4,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,5,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,6,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,7,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,8,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,9,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,10,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,11,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,12,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,13,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,14,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,15,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,16,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,17,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,18,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,19,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,20,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,21,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,22,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,23,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,24,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,25,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,26,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,27,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,28,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,29,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,30,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,31,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,32,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,33,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,34,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,35,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,36,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,37,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,38,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,39,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,40,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,41,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,42,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,43,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,44,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,45,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,46,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,47,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,48,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,49,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,50,3.0,3.0,8.9706210934235,contractive,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,51,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,58,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,65,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,74,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,84,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,95,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,107,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,121,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,138,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,156,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,176,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,199,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,226,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,256,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,289,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,328,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,371,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,420,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,475,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,538,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,609,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,689,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,780,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,883,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,1.081161849520238,1e-05,1000,3.0,nan,8.9706210934235,contractive,0,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,1,1.0,1.0,4.866077894990737,accumulating,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,2,2.0,2.0,7.132208264742946,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,3,3.0,3.0,8.9706210934235,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,4,4.0,4.0,10.587657303660396,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,5,5.0,5.0,12.063129477974364,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,6,6.0,6.0,13.438354706951618,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,7,7.0,7.0,14.736996942610421,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,8,8.0,8.0,15.975967322831043,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,9,9.0,9.0,17.164667472649754,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,10,10.0,10.0,18.31268547240033,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,11,11.0,11.0,19.42644073848519,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,12,12.0,12.0,20.507756295822677,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,13,13.0,13.0,21.564337973138546,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,14,14.0,14.0,22.59708088503436,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,15,15.0,15.0,23.60754473633196,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,16,16.0,16.0,24.599811858599757,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,17,17.0,17.0,25.572907641953847,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,18,18.0,18.0,26.529907983984163,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,19,19.0,19.0,27.473563152931874,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,20,20.0,20.0,28.406882819960778,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,21,21.0,21.0,29.32200684815802,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,22,22.0,22.0,30.229173793715894,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,23,23.0,23.0,31.12497390352751,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,24,24.0,24.0,32.01009887363135,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,25,25.0,25.0,32.88657506505735,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,26,26.0,26.0,33.75450876881554,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,27,27.0,27.0,34.611661041855925,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,28,28.0,28.0,35.4681684954297,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,29,29.0,29.0,36.30599685008447,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,30,30.0,30.0,37.14382520473923,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,31,31.0,31.0,37.97648788755972,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,32,32.0,32.0,38.794992323828865,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,33,33.0,33.0,39.61349676009801,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,34,34.0,34.0,40.430657096055405,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,35,35.0,35.0,41.22983761393893,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,36,36.0,36.0,42.02901813182246,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,37,37.0,37.0,42.82819864970599,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,38,38.0,38.0,43.62070649503491,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,39,39.0,39.0,44.400563094532814,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,40,40.0,40.0,45.180419694030725,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,41,41.0,41.0,45.96027629352863,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,42,42.0,42.0,46.74013289302654,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,43,43.0,43.0,47.50120116387212,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,44,44.0,44.0,48.26173384498441,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,45,45.0,45.0,49.0222665260967,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,46,46.0,46.0,49.782799207208996,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,47,47.0,47.0,50.54333188832128,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,48,48.0,48.0,51.28858885835386,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,49,49.0,49.0,52.02979762108053,accumulating,1,4.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,1.081161849520238,1e-05,50,50.0,50.0,52.771006383807205,accumulating,1,4.0,
